_id,channelId,description.eng,description.original,dislikeCount,duration,encounter.dates,encounter.locationIDs,fileDetails,likeCount,newLocation,publishedAt,recordingDetails.date,recordingDetails.location,regionRestriction,relevant,tags.eng,tags.original,title.eng,title.original,uploadedAt,url,user_country,videoID,viewCount,wild
37d143m4qXo,UCsCSmhJwHCiikwaFiX_7wZA,null,Hervey Bay is the place to see humpback whales. An excellent tour with Whalesong,0,null,[],[],null,1,Hervey Bay,2019-08-11T01:03:51.000Z,null,null,null,true,[],"[""Hervey Bay"",""Whale Watching"",""Whalesong"",""Humpback whale""]",null,Whalesong Whale Watching Tour - Aug 2019,null,https://youtu.be/37d143m4qXo,0,37d143m4qXo,7,true
I0612oN19Hs,UCFZeVXm_7NfUc7vcG4W1mrA,null,"We went to Santa Cruz, Ca for our 1st ever whale watching tour! It was one of ur best trips yet! We seen great whites, whales and dolphins!",0,null,[],[],null,7,0,2019-09-15T23:56:34.000Z,null,null,null,false,[],[],null,"WHALE WATCHING TOUR Santa Cruz, CA",null,https://youtu.be/I0612oN19Hs,,I0612oN19Hs,338,0
hje_vkXHSDU,UC52X5wxOL_s5yw0dQk7NtgA,null,"Authorities say one whale calf has been found dead on a beach on the Hawaii island of Maui near where 10 other whales were found stranded alive. Veterinarians euthanized four of those whales, but six more were returned to the ocean. (Aug. 30)

Subscribe for more Breaking News: http://smarturl.it/AssociatedPress 
Website: https://apnews.com
Twitter: https://twitter.com/AP
Facebook: https://facebook.com/APNews
Google+: https://plus.google.com/115892241801867723374
Instagram: https://www.instagram.com/APNews/
​

You can license this story through AP Archive: http://www.aparchive.com/metadata/youtube/7a700884b5a98474313d2ea71fb67eff",3,null,[],[],null,5,0,2019-08-30T09:09:25.000Z,null,null,null,false,[],"[""Associated Press"",""news"",""apus122767"",""0c8e2873125340bc80dfd9fa74b4908c"",""US HI Whales Stranded (CR)"",""Hawaii"",""United States"",""Animals"",""raw footage"",""raw video"",""caught on tape"",""caught on camera"",""whale calf"",""ap video"",""ap news"",""caught on video"",""pacific ocean"",""whale beaching""]",null,Whale calf found dead in Hawaii mass stranding,null,https://youtu.be/hje_vkXHSDU,,hje_vkXHSDU,1482,0
QEv5L_WZYy4,UCeKGf5LA2kl86fW4FnDN9cw,null,"After two months of constant searching, the Sea Shepards hone in on the whereabouts of the Japanese whaling factory vessel known as Nisshin Maru. Find out how the team managed to locate Nisshin Maru right here. 

Subscribe to DMAX for more great clips: https://bit.ly/2Fuweyc 

Like DMAX on Facebook: https://www.facebook.com/dmaxuk/

Follow DMAX on Twitter: https://twitter.com/dmax_uk",105,null,[],[],null,1896,0,2019-06-04T12:11:38.000Z,null,null,null,false,[],"[""discovery uk"",""discovery channel"",""DMAX"",""whale wars"",""dmax whale wars"",""discovery channel whale wars"",""illegal whaling"",""whale wars tv show"",""whale wars full episodes"",""discovery channel whale wars full episodes"",""illegal whale hunting"",""whale wars illegal hunting"",""whale wars stranded at sea"",""animal planet whale wars"",""whale wars animal planet"",""whale wars animal planet full episodes"",""Nisshin Maru""]",null,Sea Shepherd Pilot Finally Locates Main Japanese Whalers Ship | Whale Wars,null,https://youtu.be/QEv5L_WZYy4,,QEv5L_WZYy4,248854,0
XGcXZ3D9vmI,UCK_JNpBwTQs_UIffijn9QAA,null,"10am daily.
Located at Memorial Drive, on the river front, directly behind Forster’s main shopping centre. 
Just look for a big white, twenty-four metre catamaran with Amaroo stamped on the front of it.
Best morning ever, cruising the river channels before heading out into the ocean to hunt whales.",0,null,[],[],null,1,Australia,2020-02-25T13:11:13.000Z,null,null,null,true,[],"[""Forster"",""Tuncurry"",""Amaroo"",""Whale"",""Australia"",""Wallis"",""Barclay"",""Oyster"",""Dolphin"",""Cruise""]",null,Amaroo. Best Whale watching idea at Forster NSW Australia. – OFMD,null,https://youtu.be/XGcXZ3D9vmI,AU,XGcXZ3D9vmI,20,true
SPazfN5MotA,UCg2PGzgs_DHf4YtVgra2tvA,null,"We have encountered Bryde's Whales before on our Divine Dolphin tour out of Drake Bay, Costa Rica, but nothing quite like this! The Bryde's Whale was flirting with us, rolling over, looking at us, breaching and swimming upside down. Our guests were thrilled. What a blessing for us all to witness this very close encounter!

We never know who we will see out here in our Marine Wonderland off the waters of the Osa Peninsula of Costa Rica. Come on down and experience the JOY! 

Dive In with US!
Website: https:/divinedolphin.com
Facebook: https://www.facebook.com/DivineDolphin.Swim.Dolphins.Whales/
Instagram: https://www.instagram.com/divine.dolphin.sierra/
Book a Costa Rica vacation package: http://www.drakebay.info",0,null,[],[],null,51,0,2020-01-12T17:39:32.000Z,null,null,null,false,[],[],null,"Rare and Extraordinary Encounter with a Bryde&#39;s Whale in Drake Bay, Costa Rica",null,https://youtu.be/SPazfN5MotA,,SPazfN5MotA,2943,0
KAsO0UIWnso,UCmzh_XkVT40QwKM7xm2Dmsg,null,"Whale and Dolphin watching. We saw about 10 whales and like 2000 dolphins.

If you are in Santa Barbara this is definitely worth seeing.

Contact me for stock footage of seas life! Blarmedia.com",0,null,[],[],null,4,0,2019-06-30T21:35:46.000Z,null,null,null,false,[],"[""Santa Barbara"",""Channel islands"",""dolphins"",""condor express""]",null,Seeing 2000 Dolphins on the Condor Express!,null,https://youtu.be/KAsO0UIWnso,,KAsO0UIWnso,57,0
SgGl_LVcPHU,UCT8RMFbTJV5ILaVykrluOQg,null,"A playful whale greeted tourists who were whale watching near the Port of Adolfo Lopez Mateos in Baja California Sur, Mexico. The big mammal gave the boat a playful nudge as tourists aboard scrambled to get a better view. Photographer Jose Cheires captured the moment with his drone.

CCTV English is the official channel for CCTV",1,null,[],[],null,3,0,2019-07-25T06:18:23.000Z,null,null,null,false,[],"[""CCTV"",""best video""]",null,Playful whale nudges tourist boat  in Mexico| CCTV English,null,https://youtu.be/SgGl_LVcPHU,,SgGl_LVcPHU,641,0
mbvYGP09_Uw,UC3cC3fqGreVygtVtfGIRDGg,null,"This is a moment a group of whale watchers got 'up close and personal' when an inquisitive mother grey whale and her calf swam over to their boat to say 'Hi'. Stunning footage shows an adult grey whale swimming with her calf near a panga boat in the waters of the San Ignacio Lagoon, on the Baja Peninsula, Mexico. The curious pair swam over to investigate and got close enough for the delighted whale watchers to actually stroke both whales.

This video was filmed on the 7th November 2019.

Welcome to SWNS TV. To licence any of our videos please call 00441179066550 or email pix@swns.com

Subscribe to our channel to be the first to see our viral, breaking news videos. Quirky, heartbreaking, random, shocking, all original content, updated daily.

https://swns.com/
https://twitter.com/SWNS
https://www.instagram.com/swns/",0,null,[],[],null,6,0,2019-11-22T14:25:43.000Z,null,null,null,false,[],"[""news"",""swns"",""viral"",""action"",""fun"",""raw"",""moment"",""whale"",""watchers"",""close"",""personal"",""inquisitive"",""mother"",""gray"",""calf"",""swam"",""boat"",""baja"",""peninsula"",""mexico"",""pair"",""investigate"",""nursery"",""pet"",""calves"",""curious"",""swim"",""boatload"",""tv""]",null,Curious grey whale and her calf swim over to a boatload of whale watchers | SWNS TV,null,https://youtu.be/mbvYGP09_Uw,,mbvYGP09_Uw,199,0
BMXmbjVoKQY,UCGik1zgnBqIfo9kBRmW-jQg,null,10 The Best Places to Visit in South Africa,0,null,[],[],null,1,0,2019-06-23T06:35:50.000Z,null,null,null,false,[],"[""10 The Best Places to Visit in South Africa""]",null,10 The Best Places to Visit in South Africa,null,https://youtu.be/BMXmbjVoKQY,,BMXmbjVoKQY,2,0
4gssIidyQ_o,UCIrWmn20eUlKQnOe7PBgyGw,null,"The first day of this Alaska expedition was so much more than anyone expected: glaciers, goats, bears, harbor seals, and a pod of 13-18 humpback whales. 

Video by Julio Rodriguez Stimson aboard the National Geographic Sea Lion in Endicott Arm, Alaska. 

Learn more about our Alaska & British Columbia expeditions and special offers: http://bit.ly/LEX_AK
 
Subscribe to our channel:  http://bit.ly/LEX_YouTube
 
Join the conversation:
Facebook: http://bit.ly/LEX_FB
Instagram: http://bit.ly/LEX_Instagram
Twitter: http://bit.ly/LEX_Twitter
Blog: http://bit.ly/LEX_Blog",0,null,[],[],null,4,0,2019-07-18T19:59:39.000Z,null,null,null,false,[],"[""lindblad expeditions"",""expeditions"",""national geographic expeditions"",""cruise"",""travel"",""adventure travel"",""Alaska"",""Southeast Alaska"",""Alaska trip"",""Alaska wildlife"",""Lindblad"",""Lindblad Expeditions"",""Lindblad Cruise"",""National Geographic"",""National Geographic Cruise"",""National Geographic Society"",""National Geographic ships"",""Alaska cruise"",""National Geographic Society (Organization)"",""National Geographic Quest"",""National Geographic Sea Bird"",""National Geographic Sea Lion""]",null,Phenomenal First Day in Southeast Alaska | Alaska | Lindblad Expeditions-National Geographic,null,https://youtu.be/4gssIidyQ_o,,4gssIidyQ_o,135,0
M_W9zswV_ik,UC-TM9I1HHfly_0KPvgIFRlg,null,"Want to film whales in the sky and underwater? You definitely need to try the SwellPro Splashdrone 3+. The SwellPro Splashdrone 3+ boating option is your ideal tool for shooting 4K film and for daily fishing: https://bit.ly/3bpu5Cp 


Follow us on social media
YouTube https://www.youtube.com/swellpro?sub_confirmation=1
Facebook https://www.facebook.com/swellpro/
Instagram https://www.instagram.com/swellpro/
Twitter https://twitter.com/swellpro_drone
Official site http://www.swellpro.com
Official store https://store.swellpro.com/

#SwellPro #Waterproofdrones",1,null,[],[],null,22,0,2020-03-23T08:55:13.000Z,null,null,null,false,[],"[""swellpro"",""waterproof drone"",""splashdrone 3 plus"",""splashdrone 3+"",""whales"",""underwater drone"",""FPV in water""]",null,SwellPro Splashdrone 3+ for Boating: Filming Whales &amp; Fishing,null,https://youtu.be/M_W9zswV_ik,,M_W9zswV_ik,532,0
MV3OtxB9BKE,UCfxsF5U3pXBZFuXc9vY9nPw,null,"Take a therapeutic ride from the surface to the seafloor and discover the fascination of the watery world that drives our researchers. From teeming coral reefs, to the bizarre creatures of the ocean twilight zone, to deepsea hydrothermal vents, an octopus garden on the depths of the seafloor, and an erupting underwater volcano, witness the wonder and beauty that is in the ocean. Learn more at www.whoi.edu.


Featuring video from:
Susan Lang, U. of SC.
Joe Resing, U. of Washington
NSF
ROV Jason
NOAA
Okeanos Explorer
Under Current Productions
Lu Lamar
Pond5
Shutterstock
Anne Cohen
OceanX
BBC

© Woods Hole Oceanographic Institution",0,null,[],[],null,52,0,2019-12-04T21:51:55.000Z,null,null,null,true,[],"[""Woods Hole Oceanographic Institution"",""WHOI"",""Engineering"",""Science"",""Technology"",""Understanding the Ocean"",""Education"",""Exploration"",""biology"",""geology"",""geography"",""oceanography"",""marine biology"",""ocean science"",""ocean engineering"",""planet earth"",""environment"",""ocean research"",""ocean surface"",""ocean twilight zone"",""seafloor"",""ocean beauty"",""beauty shots of the ocean"",""therapeutic video"",""relaxing ocean video""]",null,Our beautiful ocean from surface to seafloor,null,https://youtu.be/MV3OtxB9BKE,US,MV3OtxB9BKE,2056,true
_RX36qBaq7A,UCYUbNjkuE4lsr2v1Id2O1oA,null,"Passengers are continuing to disembark from the Grand Princess cruise ship at the Port of Oakland. https://abc7ne.ws/39Qtqcs

Keep checking back for the latest breaking news in your area and beyond. If something happens that impacts where you live or improves life where you live, ABC7 will be there to share that story. And we don't just report what happens, we care about what happens -- because we live here, too.

When you see news happen where you live, share it with us by tagging your social posts, video, and photos #ABC7Now, and you might be featured on our social media pages, website, app or TV.

DOWNLOAD: The ABC7 News app is the best way to stay up to date on Bay Area breaking news, weather, events, traffic, politics, crime, life and more. You can customize your push notifications so you get just the alerts you want. Download it for free and check out the rest of our apps here: www.abc7news.com/apps

MORE ABC7 NEWS:

------------------------------------------------------------------------

Website: www.abc7news.com
-- Get all our special reports, weather, and traffic stories in one place.
Facebook: www.facebook.com/abc7newsbayarea
--Like our page for buzzy stories, breaking news, and more.
Twitter: www.twitter.com/abc7newsbayarea
-- Follow us for breaking news as it happens.
Instagram: www.instagram.com/abc7newsbayarea
-- Tag your photos and videos #ABC7Now and you might be featured on our social media pages, website, app or TV.
 
Don’t forget to subscribe to our channel -- thanks for stopping by!",15,null,[],[],null,107,0,2020-03-11T03:52:04.000Z,null,null,null,false,[],"[""coronavirus"",""covid19"",""grand princess"",""port of oakland"",""oakland"",""abc7 news""]",null,More passengers disembark from Grand Princess,null,https://youtu.be/_RX36qBaq7A,,_RX36qBaq7A,15681,0
pNrhEBRNK88,UCMYlXK0jyerVnc3dmz-vjCA,null,"The rescue started early in the day and continued into the afternoon. Follow the chain of events that led to a successful rescue of five pilot whales. https://on.wtsp.com/2GAJFhq

►Subscribe: https://on.wtsp.com/youtube
►Website: https://www.wtsp.com/
►Facebook: https://www.facebook.com/10NewsWTSP/
►Twitter: https://twitter.com/10NewsWTSP

10News WTSP is the local CBS affiliate for Tampa Bay, Florida. We deliver the best in breaking news, live video coverage, and original journalism covering topics that matter most to Floridians. Subscribe for more; videos are updated daily!",0,null,[],[],null,0,0,2019-07-30T03:12:11.000Z,null,null,null,false,[],"[""nightside"",""news"",""entertainment"",""television""]",null,Timeline: How the whale rescue unfolded,null,https://youtu.be/pNrhEBRNK88,,pNrhEBRNK88,93,0
v8LRtpuIHIY,UCOndAUkwExQ1G813T_9m_KQ,null,"VIDEO PRODUCTION
http://www.dronemotions.ch

1 Perth
Australia’s sunniest city.
2 Fremantle
Fremantle is just a 30-min drive from Perth. Fremantle blends the old with the new.
3 Rottnest Island
Ferries depart regularly from Fremantle. Biking is the way to get around. And you'll meet the cutest quokkas. 
4 Bussolton
Busselton Jetty is the longest pier in the southern hemisphere.
6 Augusta
Augusta is certainly one of the best places ifor Humpback whale watching.  
7 Pemberton
The Gloucester Tree (58m) is the world's second tallest fire-lookout tree. The climb is done by stepping on 153 spikes. 
8 Hyden
Wave Rock is about 15m high and around 110m long.
9 Lancelin
Take a break in Lancelin and surf the dunes. 
10 Pinnacles
They form a unique natural landscape. Thousands of tall limestone spires rise out of the yellow desert sands.
11 Dynamite Bay
Bring along a picnic. 
12 Kallbari NP
The town is geared with attractions like the daily pelican feeding, the Kalbarri NP, Murchison River Gorge etc.
13 Finlays Fish Bar
A unique experience. Bring your own drinks with you!
14 Shark Bay Hamelin Pool
Hamelin is home to the most diverse stromatolites in the world. They are living representatives of life over 3500 million years ago when there was no other complex life on earth. 
15 Shark Bay Shell Beach
Shell Beach is covered with shells for a 60 km stretch to a depth of 7–10 m. I
16 Shark Bay Monkey Mia
Monkey Mia is a famous dolphin watching destinations.
17 Shark Bay Francois Peron NP
Francois Peron is known for its red cliffs. The tracks of deep soft sand offer challenging conditions for drivers. 
18 Point Quobba
 Powerful ocean swells force water through narrow holes in the rocks, jets of water erupt into the air (up to a height of 20 m)
19 Tourquise Bay
The World Heritage listed Ningaloo Reef is recognized as one of the planet’s last great ocean paradises. The reef can be accessed just footsteps from the beach. 
20 Exmouth – Wale Sharks
Book a wale shark tour.
21 Emu Creek
You'll love Emu Creek Station. https://emucreekstation.com
22 Tome Price – Rio Tinto Mine
Be amazed by the enormity of Rio Tinto’s open cut iron ore mine.
23 Karijini NP
With massive gorges, crystal clear rock pools and waterfalls, Karijini is a must.
25 Eighty Mile Beach
Eighty Mile Beach Caravan Park is an ideal stopover on this long stretch of road.
27 Broome – sunset beer at Cable Beach
Don’t be surprised that people visit the Beach with the car.
28 Broome – camel tour at Cable Beach
The camel tour is famous for its camel rides. 
29 Cape Leveque Road
The quite corrugated southern section of the road is often closed during the wet season.
30 Kooljaman Wilderness Camp
Kooljaman is a remote wilderness camp. Don’t forget to book in advance: http://www.kooljaman.com.au/
31 Cape Leveque – Hunters Creek tour with Brian Lee
Learn traditional fishing and crabbing methods. http://www.brianleetagalong.com.au/
32 Cape Leveque – Lombadina 
Lombadina is an Aboriginal community. http://www.lombadina.com/
33 Cape Leveque – Djoodoon Bully's Bushcamp
The track isn't on any maps. The facilities were basic, but it was great. 
34 Tunnel Creek
You can walk through the tunnel (750 m) and you have to wade through several pools. Freshwater crocodiles live in the cave. 
35 Windjana Gorge
Simply beautiful, you will see many freshwater crocs..
36 The Gibb River Road 
The Road is a 660 km track through the wild heart of the Kimberley.
37 Bell Gorge
The deep pool is perfect for Swimming (Camp Silent Grove)
38 Charnley River Camp
It takes some driving to get to the great gorges and swimming holes, but it's well worth the effort. 
39 Over The Range THE mechanic
Tire and mechanical repairs
40 Galvans Gorge
Galvans Gorge is perfect for a short bath. 
41 Manning Gorge
The walk to the gorge is 3 km  You have to cross a river by using alittle boat. The gorge has several pools to swim and jump into.
42 'Ellenbrae Station' best scones in WA
You will get the best scones in WA.
43 Pentecost River crossing
Be aware of saltwater crocodiles in the area.
44 Zebedee Springs just one of El Questro's Gorges
Visit https://www.elquestro.com.au
45 Mirima NP
Sandstone formations are often compared to the Bungle Bungles. 
46 Lake Argyle
A wildlife cruise will give you close encounters with freshwater crocs and wallabies.
47-49 Bungle Bungles
350 million years in the making, it's the most unique and captivating range on Earth. Stay overnight and visit Cathedral Gorge, Echidna Chasm etc.

MUSIC BY
Inspire by Benjamin Tissot, Music from www.bensound.com
Echo by Broken Elegance 🎩 https://soundcloud.com/brokenelegance Creative Commons — Attribution 3.0 Unported — CC BY 3.0 http://creativecommons.org/licenses/b... Music promoted by Audio Library https://youtu.be/_MyowPoOUgk
Music from Artlist (Licence Number 930426):
Blue Rise by Oliver Michael
Black Goldie by Eyal Raz 
The Chapman Run by Eyal Raz 
Five Man by Ian Post
Blue by Loya
Nothing Left Behind by Zac Nelson
End Time Delusion by MichaeFK",0,null,[],[],null,14,0,2020-03-01T09:00:21.000Z,null,null,null,false,[],"[""West Australia"",""Fremantle"",""Rottnest Island"",""Bussolton"",""Augusta"",""Gloucester Tree"",""Hyden"",""Wave Rock"",""Lancelin"",""Pinnacles"",""Kallbari"",""Shark Bay"",""Hamelin Pool"",""Shell Beach"",""Monkey Mia"",""Francois Peron"",""Exmouth"",""Tourquise Bay"",""Tome Price"",""Karijini"",""Broome"",""Cape Leveque"",""Kooljaman"",""Tunnel Creek"",""Windjana Gorge"",""Bell Gorge"",""Manning Gorge"",""Galvans Gorge"",""El Questro"",""Lake Argyle"",""Bungle Bungles"",""dronemotions"",""travel tips"",""Westaustralien"",""Australia travel tips"",""Australie de l'Ouest""]",null,West Australia - 50 Days - 50 Tips,null,https://youtu.be/v8LRtpuIHIY,,v8LRtpuIHIY,225,0
